CRASH_DATE,CRASH_TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_NAME,CROSS_STREET_NAME,OFF_STREET_NAME,INJURED_PERSONS,KILLED_PERSONS,INJURED_PEDESTRIANS,KILLED_PEDESTRIANS,INJURED_CYCLISTS,KILLED_CYCLISTS,INJURED_MOTORISTS,KILLED_MOTORISTS,CONTRIBUTING_FACTOR_VEHICLE_1,CONTRIBUTING_FACTOR_VEHICLE_2,CONTRIBUTING_FACTOR_VEHICLE_3,CONTRIBUTING_FACTOR_VEHICLE_4,CONTRIBUTING_FACTOR_VEHICLE_5,COLLISION_ID,VEHICLE_TYPE_1,VEHICLE_TYPE_2,VEHICLE_TYPE_3,VEHICLE_TYPE_4,VEHICLE_TYPE_5
08/03/2016,12:00,QUEENS,11693,40.610542,-73.81911,POINT (-73.81911 40.610542),,,527       CROSS BAY BOULEVARD           ,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3494268,PASSENGER VEHICLE,OTHER,OTHER,PASSENGER VEHICLE,
08/03/2016,7:40,MANHATTAN,10039,40.833263,-73.93546,POINT (-73.93546 40.833263),,,159-44    HARLEM RIVER DRIVE            ,0,0,0,0,0,0,0,0,Unspecified,,,,,3500002,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/28/2016,19:50,MANHATTAN,10017,40.753242,-73.96662,POINT (-73.96662 40.753242),EAST 49 STREET                  ,1 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3489913,BICYCLE,PASSENGER VEHICLE,,,
08/13/2016,10:15,,,40.70254,-73.81629,POINT (-73.81629 40.70254),VANWYCK EXPRESSWAY              ,JAMAICA AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3499636,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/15/2016,21:20,,,40.713596,-73.85964,POINT (-73.85964 40.713596),WOODHAVEN BOULEVARD             ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Failure to Yield Right-of-Way,,,,3501353,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/05/2016,15:50,,,40.728363,-73.88449,POINT (-73.88449 40.728363),LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3495992,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
07/28/2016,18:00,MANHATTAN,10019,40.768436,-73.98906,POINT (-73.98906 40.768436),WEST 56 STREET                  ,10 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3491509,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/08/2016,12:00,QUEENS,11366,40.72942,-73.78932,POINT (-73.78932 40.72942),180 STREET                      ,75 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3496746,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/15/2016,17:00,BRONX,10466,40.891117,-73.84583,POINT (-73.84583 40.891117),,,4058      ELY AVENUE                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3505225,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/06/2016,14:15,,,,,,FDR DRIVE                       ,EAST 53 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3494915,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/13/2016,23:00,,,40.840824,-73.94597,POINT (-73.94597 40.840824),HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3500034,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/02/2016,11:00,,,40.78915,-73.787895,POINT (-73.787895 40.78915),CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3494356,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE
08/05/2016,17:50,BROOKLYN,11235,40.58905,-73.94945,POINT (-73.94945 40.58905),,,2967      OCEAN AVENUE                  ,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,3495028,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
07/31/2016,18:55,,,,,,SHORE PARKWAY                   ,BAY PARKWAY,,2,0,1,0,1,0,0,0,Failure to Yield Right-of-Way,,,,,3532480,BICYCLE,,,,
08/19/2016,20:50,QUEENS,11420,40.674274,-73.804504,POINT (-73.804504 40.674274),,,122-31    134 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3503670,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/28/2016,9:45,,,40.66669,-73.81173,POINT (-73.81173 40.66669),BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3490394,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/08/2016,12:00,QUEENS,11378,40.715065,-73.905876,POINT (-73.905876 40.715065),60 STREET                       ,60 DRIVE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3620692,Station Wagon/Sport Utility Vehicle,Dump,,,
08/12/2016,14:45,MANHATTAN,10018,40.759514,-73.99926,POINT (-73.99926 40.759514),WEST 40 STREET                  ,11 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3499409,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/20/2018,20:35,,,,,,STATEN ISLAND EXPRESSWAY        ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3946876,Pick-up Truck,Sedan,,,
08/07/2016,13:30,QUEENS,11429,40.715015,-73.741646,POINT (-73.741646 40.715015),HEMPSTEAD AVENUE                ,217 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3496029,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/04/2016,9:15,BROOKLYN,11238,40.673588,-73.96296,POINT (-73.96296 40.673588),WASHINGTON AVENUE               ,SAINT JOHNS PLACE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3496581,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/29/2016,17:00,BROOKLYN,11226,40.655003,-73.95973,POINT (-73.95973 40.655003),,,737       FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3492139,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/01/2016,1:00,MANHATTAN,10036,40.75484,-73.98412,POINT (-73.98412 40.75484),WEST 42 STREET                  ,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3493236,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,TAXI,
08/01/2016,11:00,QUEENS,11429,40.713303,-73.73586,POINT (-73.73586 40.713303),HEMPSTEAD AVENUE                ,SPRINGFIELD BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3493036,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/14/2016,11:20,QUEENS,11101,40.748543,-73.94964,POINT (-73.94964 40.748543),11 STREET                       ,44 DRIVE,,2,0,0,0,0,0,2,0,Turning Improperly,Unspecified,,,,3503324,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
08/11/2016,11:39,,,40.6491,-73.94649,POINT (-73.94649 40.6491),NEW YORK AVENUE                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3501014,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/28/2016,6:55,,,40.7476,-73.990425,POINT (-73.990425 40.7476),WEST 30 STREET                  ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3494859,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/12/2016,17:00,,,40.65608,-73.74489,POINT (-73.74489 40.65608),BROOKVILLE BOULEVARD            ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3499659,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/12/2016,17:48,MANHATTAN,10036,,,,,,1166      6th Ave                       ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3502800,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/09/2016,10:20,,,,,,5740 Broadway                   ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3497215,PASSENGER VEHICLE,MOTORCYCLE,PASSENGER VEHICLE,MOTORCYCLE,
08/10/2016,17:00,,,40.66922,-73.801094,POINT (-73.801094 40.66922),VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3728592,SPORT UTILITY / STATION WAGON,,,,
08/17/2016,17:45,BROOKLYN,11220,,,,,,6700      SHORE ROAD                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3503121,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,VAN,
08/17/2016,0:10,,,40.655914,-73.930824,POINT (-73.930824 40.655914),UTICA AVENUE                    ,,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3501754,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/29/2016,10:00,,,40.69412,-73.99463,POINT (-73.99463 40.69412),REMSEN STREET                   ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3490280,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/27/2016,17:00,QUEENS,11366,40.72303,-73.810135,POINT (-73.810135 40.72303),PARSONS BOULEVARD               ,77 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3489730,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/05/2016,14:00,,,,,,SAINT EDWARDS STREET            ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3494618,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,TAXI
08/14/2016,18:40,BROOKLYN,11221,40.694824,-73.91946,POINT (-73.91946 40.694824),,,354       CENTRAL AVENUE                ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3500454,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/01/2016,16:10,BROOKLYN,11234,40.621216,-73.93539,POINT (-73.93539 40.621216),FLATBUSH AVENUE                 ,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3492844,PASSENGER VEHICLE,VAN,SPORT UTILITY / STATION WAGON,,
08/08/2016,11:50,BRONX,10469,40.86462,-73.83513,POINT (-73.83513 40.86462),,,1738      EAST GUN HILL ROAD            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3495591,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,
07/29/2016,17:46,QUEENS,11106,40.76699,-73.93012,POINT (-73.93012 40.76699),,,31-09     21 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3490833,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/27/2016,15:22,QUEENS,11423,40.716408,-73.76039,POINT (-73.76039 40.716408),,,90-24     201 STREET                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Driver Inattention/Distraction,,,,3492376,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/15/2016,0:07,BROOKLYN,11235,40.584232,-73.93205,POINT (-73.93205 40.584232),EMMONS AVENUE                   ,BRIGHAM STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3501701,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/15/2016,11:39,BROOKLYN,11214,40.59208,-73.995224,POINT (-73.995224 40.59208),,,1800      SHORE PARKWAY                 ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3500967,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/12/2016,10:50,,,40.723347,-73.939316,POINT (-73.939316 40.723347),MORGAN AVENUE                   ,MEEKER AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3498838,PASSENGER VEHICLE,VAN,PASSENGER VEHICLE,,
08/08/2016,7:00,QUEENS,11419,40.686268,-73.816444,POINT (-73.816444 40.686268),,,127-16    107 AVENUE                    ,0,0,0,0,0,0,0,0,Glare,Unspecified,,,,3496728,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/17/2016,4:50,BRONX,10466,40.890102,-73.85243,POINT (-73.85243 40.890102),,,4148      BRONXWOOD AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,,,,,3505226,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
07/30/2016,15:55,BRONX,10469,40.87548,-73.85758,POINT (-73.85758 40.87548),EAST 211 STREET                 ,PAULDING AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3496433,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
07/29/2016,13:50,,,40.59626,-73.76773,POINT (-73.76773 40.59626),BEACH 35 STREET                 ,BEACH CHANNEL DRIVE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3492323,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/13/2016,5:41,,,40.845104,-73.91494,POINT (-73.91494 40.845104),CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,3499484,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
08/05/2016,11:00,MANHATTAN,10001,40.75048,-73.99472,POINT (-73.99472 40.75048),,,421       8 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3499428,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,TAXI,
08/17/2016,8:40,QUEENS,11101,40.74893,-73.951645,POINT (-73.951645 40.74893),44 DRIVE                        ,10 STREET,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,,,,3501992,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,
08/15/2016,7:15,,,40.776756,-73.82764,POINT (-73.82764 40.776756),WHITESTONE EXPRESSWAY           ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3501302,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/19/2016,12:05,,,40.669254,-73.80075,POINT (-73.80075 40.669254),VANWYCK EXPRESSWAY EXTENSION    ,SOUTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3503396,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/06/2016,14:02,QUEENS,11363,40.76229,-73.75711,POINT (-73.75711 40.76229),NORTHERN BOULEVARD              ,CROSS ISLAND PARKWAY,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3494725,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/10/2016,13:00,BRONX,10472,40.828747,-73.84718,POINT (-73.84718 40.828747),CHATTERTON AVENUE               ,HAVEMEYER AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3504484,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,
08/03/2016,16:18,,,40.797943,-73.94213,POINT (-73.94213 40.797943),EAST 115 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3532886,SPORT UTILITY / STATION WAGON,,,,
08/02/2016,20:00,,,40.76816,-73.90544,POINT (-73.90544 40.76816),GRAND CENTRAL PKWY              ,,,1,0,0,0,0,0,1,0,Unspecified,,,,,3496157,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/05/2016,13:00,,,40.870396,-73.8259,POINT (-73.8259 40.870396),ASCH LOOP                       ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3496386,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/29/2016,17:10,,,40.603184,-74.162834,POINT (-74.162834 40.603184),,,1837      RICHMOND AVENUE               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3494436,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/10/2016,13:00,STATEN ISLAND,10314,40.593796,-74.135445,POINT (-74.135445 40.593796),,,460       BRIELLE AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3498404,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/03/2016,15:15,,,40.712963,-73.9591,POINT (-73.9591 40.712963),SOUTH 1 STREET                  ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3494255,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,PICK-UP TRUCK
08/07/2016,10:15,BROOKLYN,11234,40.616673,-73.92563,POINT (-73.92563 40.616673),EAST 51 STREET                  ,AVENUE O,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3495667,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/08/2016,6:35,,,,,,BRONX WHITESTONE BRIDGE         ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,3496844,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON
07/29/2016,19:30,QUEENS,11366,40.72337,-73.80806,POINT (-73.80806 40.72337),,,77-19     160 STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3490749,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/05/2016,20:45,MANHATTAN,10032,40.834946,-73.93869,POINT (-73.93869 40.834946),,,16        JUMEL TERRACE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3495459,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
03/09/2020,16:15,,,40.82386,-73.91941,POINT (-73.91941 40.82386),CONCOURSE VILLAGE EAST          ,,,0,0,0,0,0,0,0,0,Oversized Vehicle,Driver Inattention/Distraction,,,,4306714,Bus,Station Wagon/Sport Utility Vehicle,,,
07/28/2016,10:42,BROOKLYN,11226,40.65575,-73.958275,POINT (-73.958275 40.65575),,,359       PARKSIDE AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3493515,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/27/2016,13:50,QUEENS,11435,40.70253,-73.8143,POINT (-73.8143 40.70253),JAMAICA AVENUE                  ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3489703,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/04/2016,14:30,MANHATTAN,10038,40.710396,-74.00561,POINT (-74.00561 40.710396),WILLIAM STREET                  ,BEEKMAN STREET,,1,0,0,0,1,0,0,0,Unspecified,,,,,3532808,BICYCLE,,,,
08/16/2016,9:30,QUEENS,11361,40.757595,-73.77085,POINT (-73.77085 40.757595),46 AVENUE                       ,211 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3501350,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/09/2016,10:00,QUEENS,11422,40.675945,-73.73531,POINT (-73.73531 40.675945),133 AVENUE                      ,234 STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3496713,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,
08/17/2016,17:09,BROOKLYN,11215,40.674683,-73.980125,POINT (-73.980125 40.674683),,,641       CARROLL STREET                ,0,0,0,0,0,0,0,0,Other Vehicular,Passing or Lane Usage Improper,,,,3502498,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/15/2016,19:18,MANHATTAN,10029,40.793186,-73.94057,POINT (-73.94057 40.793186),EAST 110 STREET                 ,2 AVENUE,,2,0,1,0,1,0,0,0,Failure to Yield Right-of-Way,,,,,3533221,BICYCLE,,,,
08/12/2016,19:10,,,40.718555,-73.988205,POINT (-73.988205 40.718555),,,ESSEX STREET                            ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3499064,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/02/2016,14:30,,,,,,NEW ENGLAND THRUWAY             ,,,2,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Unspecified,Unspecified,Unspecified,3497169,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI
08/01/2016,8:00,QUEENS,11355,40.74256,-73.82302,POINT (-73.82302 40.74256),60 AVENUE                       ,146 STREET,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3492482,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
07/27/2016,10:00,BRONX,10468,40.86177,-73.89868,POINT (-73.89868 40.86177),CRESTON AVENUE                  ,EAST 188 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,3488772,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/29/2016,14:50,BROOKLYN,11204,40.614964,-73.99546,POINT (-73.99546 40.614964),,,1781      73 STREET                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3491912,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/06/2016,12:05,,,40.622086,-74.02865,POINT (-74.02865 40.622086),87 STREET                       ,4 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3495052,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/01/2016,14:56,BROOKLYN,11205,40.694256,-73.97799,POINT (-73.97799 40.694256),SAINT EDWARDS STREET            ,AUBURN PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3492989,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/17/2016,15:05,,,40.66936,-73.94165,POINT (-73.94165 40.66936),EASTERN PARKWAY                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3502442,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/04/2016,19:55,,,40.701775,-73.80794,POINT (-73.80794 40.701775),JAMAICA AVENUE                  ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3494643,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/05/2016,11:35,,,,,,QUEENS MIDTOWN TUNNEL           ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3496791,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,
08/18/2016,23:35,,,40.71045,-73.95687,POINT (-73.95687 40.71045),MARCY AVENUE                    ,,,0,0,0,0,0,0,0,0,Failure to Keep Right,Lane Marking Improper/Inadequate,,,,3503259,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/08/2016,15:45,,,40.71356,-74.00904,POINT (-74.00904 40.71356),WILLETS POINT BOULEVARD         ,,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,3496835,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/11/2016,9:27,BRONX,10461,40.84301,-73.83877,POINT (-73.83877 40.84301),,,1250      WATERS PLACE                  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3498035,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/05/2016,9:30,BRONX,10451,40.826523,-73.921104,POINT (-73.921104 40.826523),,,891       SHERIDAN AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3495537,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/13/2016,14:35,MANHATTAN,10002,40.719025,-73.98978,POINT (-73.98978 40.719025),DELANCEY STREET                 ,ORCHARD STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3499839,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/06/2016,7:55,,,40.770332,-73.87608,POINT (-73.87608 40.770332),94 STREET                       ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3510226,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/30/2016,1:00,STATEN ISLAND,10312,40.561077,-74.16984,POINT (-74.16984 40.561077),RICHMOND AVENUE                 ,ARTHUR KILL ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3490863,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/15/2016,18:53,BROOKLYN,11208,40.67071,-73.87533,POINT (-73.87533 40.67071),,,1147      BLAKE AVENUE                  ,1,0,1,0,0,0,0,0,Unspecified,,,,,3501147,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
